用户Id,关注数,粉丝数,关注的人,粉丝
1420470790,0,0,[],[]
1420255944,0,0,[],[]
1410466526,0,0,[],[]
1385533540,0,0,[],[]
1402306865,0,0,[],[]
1398736410,1,0,[1407525170],[]
1411828997,1,0,[2091004],[]
1150108901,0,0,[],[]
1403197641,0,0,[],[]
1403038376,0,0,[],[]
1430668304,0,0,[],[]
1417754628,0,0,[],[]
1143815525,0,0,[],[]
1402517277,0,0,[],[]
1420139771,0,0,[],[]
1146891449,4,0,"[11372686, 1387916501, 9477654, 9651692]",[]
1412607345,0,0,[],[]
1414927846,0,0,[],[]
1416227664,0,0,[],[]
1402678071,0,0,[],[]
1418218340,0,0,[],[]
1402673261,1,1,[1399725060],[1399725060]
1146857319,0,0,[],[]
1398987524,0,0,[],[]
1407658552,0,0,[],[]
1387009493,0,0,[],[]
1404219667,0,0,[],[]
1402649720,0,0,[],[]
1420516078,0,0,[],[]
1399286188,0,0,[],[]
1399284382,1,0,[1017628023],[]
1397701026,0,0,[],[]
1414567334,0,0,[],[]
1422202390,1,0,[1415556362],[]
1418990192,0,0,[],[]
1151168936,3,0,"[1018461257, 1406825209, 1392664881]",[]
1148213800,0,0,[],[]
1414045446,0,0,[],[]
1397331620,0,0,[],[]
1426806106,0,0,[],[]
1412028675,0,0,[],[]
1146854504,0,0,[],[]
1403159048,0,0,[],[]
1402570059,0,0,[],[]
1401287901,0,0,[],[]
1413000712,0,0,[],[]
1414558527,0,0,[],[]
1398905816,0,0,[],[]
1147449098,0,0,[],[]
1396954441,0,0,[],[]
1390456702,0,0,[],[]
1398099190,0,0,[],[]
1143947297,0,0,[],[]
1401750134,0,1,[],[1401856760]
1137472174,1,0,[6087221],[]
1415067751,0,0,[],[]
1147567997,0,0,[],[]
1385515729,0,0,[],[]
1404316050,0,0,[],[]
1422525213,0,0,[],[]
1146205750,0,0,[],[]
1388017949,0,1,[],[1405641828]
1387116198,0,0,[],[]
1410594339,0,0,[],[]
1399088933,0,0,[],[]
1414946383,0,0,[],[]
1384795415,0,0,[],[]
1385238111,2,0,"[1017628023, 1015733610]",[]
1030467766,0,0,[],[]
1385791178,0,0,[],[]
1411699266,0,0,[],[]
1144706254,14,5,"[1412294925, 1417915557, 1149757601, 1403695523, 1143051819, 1150248290, 1411866184, 1416981114, 1416186585, 1418984546, 1149756053, 1416882029, 1416978058, 1412852649]","[1418984546, 1403695523, 1417915557, 1411866184, 1416981114]"
1403536796,0,0,[],[]
1402181767,0,0,[],[]
1432347244,0,0,[],[]
1146805418,0,0,[],[]
1147972176,0,0,[],[]
1149632968,1,0,[1031239729],[]
1402706741,0,0,[],[]
1145016088,0,0,[],[]
1399061937,0,0,[],[]
1416227179,0,0,[],[]
1399492590,0,0,[],[]
1396653894,0,0,[],[]
1428933925,0,0,[],[]
1146629759,0,0,[],[]
1428890521,0,0,[],[]
1401439634,0,0,[],[]
1022105339,0,1,[],[1401856760]
1413782356,0,0,[],[]
1148444569,0,0,[],[]
1146986769,0,1,[],[1401856760]
1406173689,2,0,"[1567081, 1560052]",[]
1431253872,0,0,[],[]
1401980955,2,0,"[1017628023, 1030103199]",[]
1398591920,0,0,[],[]
1413106110,0,0,[],[]
1402040060,0,0,[],[]
1146958331,0,0,[],[]
1417897203,0,0,[],[]
1410837556,0,0,[],[]
1404736869,0,0,[],[]
1428358853,19,0,"[1027801890, 1146404758, 1146048717, 1403954888, 1403951432, 1398558644, 1409317257, 2283883, 1400717780, 1143566914, 1397278596, 1496473, 1400533131, 1020516161, 1397312700, 1143567998, 1028935436, 1137138652, 1384364060]",[]
1422723466,0,1,[],[1401856760]
1396795490,0,0,[],[]
1148606183,0,0,[],[]
1414565693,1,0,[1411830900],[]
1428555679,0,0,[],[]
1383797598,0,0,[],[]
1399091286,0,0,[],[]
1142626106,0,0,[],[]
1135855912,0,0,[],[]
1399806053,0,0,[],[]
1406289986,2,1,"[1406269285, 1406287083]",[1406269285]
1143540629,0,0,[],[]
1146324150,2,0,"[1017628023, 4462001]",[]
1409271588,0,0,[],[]
1410797113,0,0,[],[]
1398874008,0,0,[],[]
1428706682,0,0,[],[]
1430313298,0,0,[],[]
1398970490,0,0,[],[]
1143258121,1,0,[1022923896],[]
1422382827,0,0,[],[]
1416046556,0,0,[],[]
1032152753,0,0,[],[]
1422773041,0,0,[],[]
1401228307,0,0,[],[]
1018633033,1,1,[1416827043],[1416827043]
1385261432,0,0,[],[]
1404835957,0,0,[],[]
1143632341,0,0,[],[]
1031685876,0,0,[],[]
1413567585,0,0,[],[]
1137613027,0,0,[],[]
1019805041,0,0,[],[]
1529313,17,1,"[1015733610, 848623, 1135250306, 1150422297, 1024590905, 1151248371, 1601013, 1135402849, 1147005459, 1017628023, 1493126, 8908787, 1019766908, 318013, 1015734483, 1493615, 1036087646]",[1027880359]
1411990187,0,0,[],[]
1405764439,0,0,[],[]
1033724239,0,0,[],[]
1146268845,1,1,[1401856760],[1401856760]
1397140732,0,0,[],[]
1412984093,0,0,[],[]
1389604202,3,0,"[318013, 1494192, 1752268]",[]
1390032366,0,0,[],[]
1403991124,0,0,[],[]
1422444242,0,0,[],[]
1151209776,1,0,[10765714],[]
1147374665,1,1,[1147448285],[1147448285]
1147308785,1,0,[3089432],[]
1422152459,0,0,[],[]
1149140036,0,0,[],[]
1421353888,0,0,[],[]
1422064176,0,0,[],[]
1416898197,0,0,[],[]
1420191442,0,0,[],[]
1402791373,3,0,"[1017628023, 4462001, 1149663877]",[]
1408114255,0,0,[],[]
1417084871,2,0,"[1411944864, 1031268557]",[]
1389873028,0,0,[],[]
1150276916,0,1,[],[1401856760]
1406607056,2,0,"[1022879137, 1021144827]",[]
1388879752,2,0,"[1149528835, 1391382357]",[]
1029355477,0,0,[],[]
1404730887,1,1,[1144543876],[1144543876]
1401439351,0,0,[],[]
1387530851,0,0,[],[]
1402787329,0,0,[],[]
1412462923,5,1,"[1019765514, 1414764577, 1412525285, 1419252839, 1414849971]",[1419252839]
1413238301,0,0,[],[]
1385649488,0,0,[],[]
1148964403,1,0,[1017628023],[]
1143616964,0,0,[],[]
1418183720,0,0,[],[]
1410172517,0,0,[],[]
1416727753,0,0,[],[]
1411341288,0,0,[],[]
1410185161,0,0,[],[]
1401212492,0,0,[],[]
1414112405,1,0,[1135794116],[]
1403411854,0,0,[],[]
1400985613,0,0,[],[]
1404137307,0,0,[],[]
1404120728,0,0,[],[]
1151157418,0,0,[],[]
1412057743,1,0,[1149775545],[]
1147360496,0,1,[],[1389116700]
1401328348,0,0,[],[]
1413892142,0,0,[],[]
1390044536,0,0,[],[]
1404798355,0,0,[],[]
1149139382,5,2,"[1413638458, 1401616041, 1398074095, 1413363035, 1411021996]","[1149799555, 1146029724]"
1414806212,0,0,[],[]
1018522984,0,0,[],[]
1385462139,0,1,[],[1148986110]
1413019619,2,0,"[1017628023, 318013]",[]
1017226141,0,0,[],[]
1019916757,1,1,[760850],[760850]
1414927005,0,0,[],[]
1031345328,0,0,[],[]
1384554229,0,0,[],[]
1404055825,0,0,[],[]
1414225912,7,0,"[1397245176, 1400533131, 1023621552, 1383723022, 1150928558, 1017565565, 1150924821]",[]
1414213233,11,0,"[1017628023, 1022848420, 1022811813, 1022790144, 1022870127, 1022835903, 1022907969, 1022870077, 1022837274, 1022845097, 1022810872]",[]
1413702624,0,1,[],[1408319484]
1384128569,1,0,[1141621571],[]
1135561281,0,0,[],[]
1143956193,0,0,[],[]
1383563573,0,0,[],[]
1411539075,0,0,[],[]
1146153627,0,0,[],[]
1021369435,0,0,[],[]
1030497364,0,0,[],[]
1399055588,0,0,[],[]
1401357406,0,0,[],[]
1030961820,2,0,"[1017628023, 1028621356]",[]
1384610929,0,0,[],[]
1403301910,1,0,[1416323539],[]
9092032,0,1,[],[1410059637]
1401739694,0,0,[],[]
1403897442,0,0,[],[]
1398291943,0,1,[],[1423926626]
1030519330,0,0,[],[]
1399092067,0,0,[],[]
1398973654,0,0,[],[]
1401737139,0,0,[],[]
1401205423,0,0,[],[]
1403693189,0,0,[],[]
1403227524,0,0,[],[]
1403419664,0,0,[],[]
1403508419,0,0,[],[]
1400639555,0,0,[],[]
1403705786,0,0,[],[]
1147430385,1,0,[11527414],[]
1403305463,0,0,[],[]
1397894345,0,0,[],[]
1403702417,0,0,[],[]
1399582944,0,0,[],[]
1386780772,0,0,[],[]
1149095567,0,0,[],[]
1403606562,0,0,[],[]
1401454359,1,0,[1386354214],[]
1383645500,0,0,[],[]
1386882362,0,0,[],[]
1406818529,0,0,[],[]
1398526045,0,0,[],[]
1386786323,0,0,[],[]
1401620706,0,0,[],[]
1383591519,0,0,[],[]
1403711098,0,0,[],[]
1389881728,0,0,[],[]
1398422090,0,0,[],[]
1401872731,0,0,[],[]
1398734949,0,0,[],[]
1016664360,0,0,[],[]
1403530588,0,0,[],[]
1387166816,0,0,[],[]
1389275769,0,0,[],[]
1403298950,0,0,[],[]
1403698066,0,0,[],[]
1401226617,0,0,[],[]
1403708769,0,0,[],[]
1397299424,0,0,[],[]
1141934119,0,0,[],[]
11018344,1,0,[1135336644],[]
1399663689,0,0,[],[]
1403336994,0,0,[],[]
1387869599,2,0,"[3234288, 1415617063]",[]
1027013905,0,0,[],[]
1387607628,0,0,[],[]
1399480540,0,0,[],[]
1399524509,0,0,[],[]
1399807027,0,0,[],[]
1398592021,0,0,[],[]
1398980096,0,0,[],[]
1401351480,0,0,[],[]
1150049143,0,0,[],[]
1401745961,0,0,[],[]
1401304976,0,0,[],[]
1401212112,0,0,[],[]
1398723193,1,0,[3234288],[]
1399483244,0,0,[],[]
1388590495,0,0,[],[]
5056446,0,0,[],[]
1399052142,0,0,[],[]
1402026388,0,0,[],[]
1406882527,4,0,"[1147237228, 1416641054, 1414930368, 1151637867]",[]
1403168218,0,0,[],[]
1403714949,0,0,[],[]
1398417895,0,0,[],[]
1386765596,0,0,[],[]
1403397646,0,0,[],[]
1399471193,0,0,[],[]
1383582276,0,0,[],[]
1386978700,0,0,[],[]
1142631085,0,0,[],[]
1401728945,0,0,[],[]
1401769850,0,0,[],[]
1401228302,0,0,[],[]
1399060806,0,0,[],[]
1401210471,0,0,[],[]
1148453056,0,0,[],[]
1386733674,0,0,[],[]
1147728437,0,0,[],[]
1398969470,0,0,[],[]
1147952517,1,0,[1389256005],[]
1398965543,0,1,[],[1403256441]
1401737095,0,0,[],[]
1148213923,0,0,[],[]
1401609971,0,0,[],[]
1401407922,0,0,[],[]
1387227041,0,0,[],[]
1383958919,0,0,[],[]
1400425090,0,0,[],[]
1404917042,0,0,[],[]
1398938430,0,0,[],[]
1387650588,0,0,[],[]
1401306702,0,0,[],[]
1402124231,0,0,[],[]
1401409253,0,0,[],[]
1387920117,0,0,[],[]
1401786064,0,0,[],[]
1403305949,0,0,[],[]
1399480223,0,0,[],[]
1403697813,0,0,[],[]
1398986276,0,0,[],[]
1387427882,1,0,[1016276746],[]
1388528065,0,0,[],[]
1388715032,0,0,[],[]
1403306435,0,0,[],[]
1405159680,0,0,[],[]
1403698273,1,0,[1416323539],[]
1403327934,0,0,[],[]
1142784552,1,0,[1015101381],[]
1401215456,0,0,[],[]
1401509712,0,0,[],[]
1401703441,0,0,[],[]
1387052895,0,0,[],[]
1146231906,0,0,[],[]
1405191651,0,0,[],[]
1403304748,0,0,[],[]
1404534662,0,0,[],[]
1402058129,0,0,[],[]
1401773815,0,0,[],[]
1396793841,0,0,[],[]
1029558852,0,0,[],[]
1404853470,0,0,[],[]
1399052833,0,0,[],[]
1400682923,3,0,"[1150289704, 1149837880, 5394244]",[]
1403691449,0,0,[],[]
1401625836,0,0,[],[]
1401305866,0,0,[],[]
1383992666,0,0,[],[]
1401218495,0,0,[],[]
1144716338,0,0,[],[]
1399087621,0,0,[],[]
1401316285,0,0,[],[]
1399697840,0,0,[],[]
1402224028,0,0,[],[]
1401225652,0,0,[],[]
1404948598,0,0,[],[]
1401219084,0,0,[],[]
1145697610,0,0,[],[]
1398972611,0,0,[],[]
1399307732,0,0,[],[]
1401225989,0,0,[],[]
1030346905,0,0,[],[]
1145697490,0,0,[],[]
1403613359,0,0,[],[]
1400639539,0,0,[],[]
1401908938,0,0,[],[]
1401784390,0,0,[],[]
1385710757,0,1,[],[1386187826]
1387119939,0,0,[],[]
1403291107,0,0,[],[]
1387721985,0,0,[],[]
1383566668,0,0,[],[]
1401623726,0,0,[],[]
1399588003,0,0,[],[]
1385243013,0,0,[],[]
1401211745,0,0,[],[]
1403308878,0,0,[],[]
1398735811,0,0,[],[]
1137538633,3,0,"[1399057551, 1409419442, 1408646191]",[]
1401212731,0,0,[],[]
1387028021,0,0,[],[]
1398899781,0,0,[],[]
1404729641,0,0,[],[]
1386882226,0,0,[],[]
1145304877,0,0,[],[]
1399161096,0,0,[],[]
1387036953,0,0,[],[]
1396179778,1,1,[8426910],[8426910]
1398733468,0,0,[],[]
1383879459,0,0,[],[]
1027705163,0,0,[],[]
1399669803,0,0,[],[]
1401221870,0,0,[],[]
1399092590,0,0,[],[]
1025571054,0,0,[],[]
1036046617,0,0,[],[]
1403889766,0,0,[],[]
1403608269,0,0,[],[]
1032002313,0,0,[],[]
1402451975,0,0,[],[]
1399060622,0,0,[],[]
1399674722,0,0,[],[]
1399447015,0,0,[],[]
1023657067,0,0,[],[]
1401878309,1,0,[1416323539],[]
1401363036,0,1,[],[1398984661]
1404146944,0,0,[],[]
1403538041,0,0,[],[]
1387147107,0,0,[],[]
1401218422,0,0,[],[]
1149655658,0,0,[],[]
1387715998,1,0,[1017628023],[]
1403316129,0,0,[],[]
1392349220,0,0,[],[]
1399058230,0,0,[],[]
1401224709,0,1,[],[3135419]
1386920785,1,0,[1398414707],[]
1399049707,0,0,[],[]
1386990447,0,0,[],[]
1403440874,0,0,[],[]
1403297160,0,0,[],[]
1146782813,0,0,[],[]
1403695994,0,0,[],[]
1386836092,0,0,[],[]
1401347652,0,0,[],[]
1401729888,0,0,[],[]
1388165081,0,0,[],[]
1386784245,0,0,[],[]
1151350083,0,0,[],[]
1383587366,0,0,[],[]
1399476719,0,0,[],[]
1401729121,0,0,[],[]
1403305505,1,0,[1416323539],[]
1386726785,0,0,[],[]
8164144,0,0,[],[]
1398441637,0,0,[],[]
1400352606,0,0,[],[]
1030706132,1,0,[1416323539],[]
1401648099,0,0,[],[]
1400708127,0,0,[],[]
1403716658,0,0,[],[]
1403294089,0,0,[],[]
1030742244,0,0,[],[]
1138969617,0,0,[],[]
1385163698,0,0,[],[]
1403632010,0,0,[],[]
1403694554,0,0,[],[]
1402020579,0,0,[],[]
1403302463,1,0,[1416323539],[]
1387435911,0,0,[],[]
1401773849,0,0,[],[]
1403712199,0,0,[],[]
1388114727,0,0,[],[]
1403297705,2,0,"[1416323539, 1015603880]",[]
1403723540,0,0,[],[]
1403606514,0,0,[],[]
1403314412,0,0,[],[]
1403713845,0,0,[],[]
1403314964,0,0,[],[]
1403293700,0,0,[],[]
1403439833,0,0,[],[]
1398963261,0,0,[],[]
1399228234,0,0,[],[]
1386915260,0,0,[],[]
1385768526,0,0,[],[]
1147364335,1,0,[1017628023],[]
1385084008,0,0,[],[]
1403325013,1,1,[1403327012],[1403327012]
1403511870,0,0,[],[]
1383582220,0,0,[],[]
1135126677,2,0,"[1392118146, 1017628023]",[]
1138402458,0,0,[],[]
1025727545,0,0,[],[]
1387815400,0,0,[],[]
1403318923,0,0,[],[]
1386774906,0,0,[],[]
1403308022,0,0,[],[]
1386021123,0,0,[],[]
1403299955,0,0,[],[]
1401945034,0,0,[],[]
1403338343,0,0,[],[]
1403327148,0,0,[],[]
1145276533,0,0,[],[]
1147559738,0,0,[],[]
1022992091,1,0,[1022822301],[]
1388931058,0,0,[],[]
1147409912,0,0,[],[]
1397623502,0,0,[],[]
1386982898,0,0,[],[]
1147190885,1,0,[1020464960],[]
1150949596,0,0,[],[]
1151241798,0,0,[],[]
1147913411,0,0,[],[]
1147324756,4,0,"[1017628023, 1145012742, 1141337514, 1142682636]",[]
1148704353,0,0,[],[]
1032532797,0,0,[],[]
1147927635,0,0,[],[]
1395975041,0,0,[],[]
1031198562,0,0,[],[]
1148516600,0,0,[],[]
1018316966,0,0,[],[]
1385452401,0,0,[],[]
1385262237,0,0,[],[]
1146644502,0,0,[],[]
1147564562,0,0,[],[]
1148588899,0,0,[],[]
1400564803,0,0,[],[]
1401319464,0,0,[],[]
1145931742,5,0,"[1017628023, 1036043580, 1029277661, 4462001, 1014051183]",[]
1399088161,0,0,[],[]
1398714759,0,0,[],[]
1135671343,0,0,[],[]
1399484306,0,0,[],[]
1390138764,0,0,[],[]
1150109114,0,0,[],[]
1399517768,0,0,[],[]
1401188512,0,0,[],[]
1146534812,0,0,[],[]
1146432479,2,0,"[12070097, 1404475608]",[]
1399448001,0,0,[],[]
1142165728,1,0,[1017628023],[]
1397329591,0,0,[],[]
1137010469,2,2,"[1143759801, 1560052]","[1137688639, 1420542840]"
1399601457,0,0,[],[]
1015070922,0,0,[],[]
1389423745,1,0,[318013],[]
1145887362,1,0,[1015733610],[]
1142463788,0,0,[],[]
1398086786,0,0,[],[]
1395966972,0,0,[],[]
1139112346,3,1,"[1494094, 1144504870, 1150101815]",[1149442011]
1398134719,0,0,[],[]
1398896127,0,0,[],[]
1385679300,0,0,[],[]
1398370669,0,0,[],[]
1386770791,0,0,[],[]
1398815032,0,0,[],[]
1398695112,0,0,[],[]
1146298894,0,0,[],[]
1136373646,0,0,[],[]
1028866873,45,4,"[1144864891, 1443268801, 1150632210, 1150668700, 9374017, 1408304638, 1137811614, 1021999929, 1496325, 2658430, 1402741835, 1496527, 1402781830, 1495563, 1137842572, 1150508556, 1495412, 1493684, 1134982277, 1408261972, 1493680, 1397313377, 1405480492, 1399531009, 1014683092, 1560057, 1561017, 1024214435, 1407678227, 1035943239, 1027357085, 1387103374, 1019766859, 1149032121, 2059802, 1020391638, 1019537251, 1493304, 1384566517, 1138234763, 5949069, 1026859373, 1144119402, 1493994, 2513241]","[6015003, 1405480492, 1493994, 1029435182]"
1389933943,0,0,[],[]
1139941585,13,9,"[1626072, 1015165186, 6015003, 10735555, 5775066, 12113436, 2059802, 1018841373, 1602613, 1144465785, 2024494, 1015300339, 1018878977]","[2024494, 6015003, 10735555, 1398862371, 12113436, 1139376252, 1138080994, 1403614103, 1135516688]"
1397597533,0,0,[],[]
1397902227,0,0,[],[]
1023274078,0,0,[],[]
1398173024,0,0,[],[]
1031324946,0,0,[],[]
1148510687,2,2,"[1146369477, 318013]","[1146369477, 1146079330]"
1398437342,0,0,[],[]
1146994791,0,0,[],[]
1398357852,2,0,"[1494747, 6537518]",[]
1385238153,0,0,[],[]
1136998212,0,0,[],[]
1397559145,0,0,[],[]
1398123055,0,0,[],[]
1396397998,0,0,[],[]
1398173743,0,0,[],[]
1385661863,4,0,"[1017628023, 1022630381, 1020733370, 2957386]",[]
1145506961,5,3,"[1150781597, 1024590905, 1015101381, 1141877466, 1023623294]","[1151559559, 1398024573, 1141877466]"
5702200,1,1,[1034352123],[8370359]
1384607568,1,0,[1392716752],[]
1147504905,1,0,[1140341116],[]
1386751250,0,0,[],[]
1144791599,1,0,[1141283385],[]
1030123037,0,0,[],[]
1396303698,0,0,[],[]
1150791336,4,1,"[1396528224, 1388402031, 1396542042, 1035286026]",[1035286026]
1396518610,0,0,[],[]
1139166773,1,0,[1020608668],[]
1018817190,0,0,[],[]
1018691724,1,0,[1017628023],[]
1390453441,0,0,[],[]
1022460543,8,0,"[1024284493, 1494230, 1020914987, 1143876904, 1017776242, 2358107, 1561017, 1020918966]",[]
1396485238,1,0,[4462001],[]
1147136277,0,0,[],[]
1144895765,1,1,[1385478517],[1385478517]
1386153581,0,0,[],[]
1385436096,0,0,[],[]
1137803336,0,0,[],[]
1030351025,0,0,[],[]
1388417867,0,0,[],[]
1384638322,0,0,[],[]
1145988932,1,1,[4462001],[1150358978]
1015588880,0,0,[],[]
1384475489,0,0,[],[]
1385086025,0,0,[],[]
1385105166,0,0,[],[]
1385558069,1,0,[1017628023],[]
1140139966,0,0,[],[]
1386787892,0,1,[],[1392549073]
1386370193,0,0,[],[]
1386554396,0,0,[],[]
1386141605,0,0,[],[]
1386531408,0,0,[],[]
1387082896,0,0,[],[]
1386356889,0,0,[],[]
1035494210,1,0,[1029283703],[]
1386135142,0,0,[],[]
1136920221,0,0,[],[]
1029843113,0,0,[],[]
1387771508,0,0,[],[]
1143256050,0,0,[],[]
1151199692,0,0,[],[]
1139531251,0,0,[],[]
1149527092,0,0,[],[]
1135557778,0,0,[],[]
1387116900,0,0,[],[]
1388030705,0,0,[],[]
1035834908,0,0,[],[]
1150627075,1,0,[1017628023],[]
1386775461,0,0,[],[]
1389460539,0,0,[],[]
1386783595,0,0,[],[]
1145446546,1,0,[1137249230],[]
1386531587,0,0,[],[]
1386533394,0,0,[],[]
1386092019,0,0,[],[]
1026336363,0,0,[],[]
1032155010,0,0,[],[]
1389718186,0,0,[],[]
1028463458,0,0,[],[]
1386928631,0,0,[],[]
1387401300,0,0,[],[]
1386209536,0,0,[],[]
1390128188,0,0,[],[]
1386788728,0,0,[],[]
1387116559,0,0,[],[]
6327702,0,0,[],[]
1386911714,0,0,[],[]
1024749977,7,8,"[1151845587, 1384356154, 1029097503, 1396320599, 1384121006, 1448360683, 1383996545]","[1151845587, 1150300727, 1384356154, 1029097503, 1396320599, 1384121006, 1448360683, 1383996545]"
1387114462,0,0,[],[]
1033201575,0,0,[],[]
1386766411,0,0,[],[]
1149890313,0,0,[],[]
1386630301,0,0,[],[]
1386680046,0,0,[],[]
1151176419,1,0,[848623],[]
1030346262,0,0,[],[]
1386531239,0,0,[],[]
1390160881,0,0,[],[]
1387108923,0,0,[],[]
1387129487,0,0,[],[]
1386823278,0,0,[],[]
1387345971,0,0,[],[]
11082890,4,1,"[1150219870, 1017628023, 1018400117, 1136137199]",[1150219870]
1387430114,0,0,[],[]
1386766540,0,0,[],[]
1386768325,0,0,[],[]
1149776540,0,0,[],[]
1386365268,0,0,[],[]
1385958623,1,1,[1385959241],[1385959241]
1029119483,0,0,[],[]
1147684381,1,0,[1023704369],[]
1386362085,0,0,[],[]
1015640335,2,0,"[1015132041, 1015733610]",[]
1386395609,0,0,[],[]
5209199,3,0,"[1017628023, 1442698736, 4462001]",[]
1386130674,0,0,[],[]
1149442553,0,0,[],[]
1386471105,0,0,[],[]
1389523751,0,0,[],[]
1386186964,0,0,[],[]
1143139644,0,0,[],[]
1387929311,0,0,[],[]
1027354063,1,0,[4462001],[]
1386955640,0,0,[],[]
1386769328,1,0,[4462001],[]
1025588941,2,0,"[1017628023, 1029283703]",[]
1386754874,0,0,[],[]
1144584259,7,0,"[1017628023, 1015733610, 1015132041, 318013, 4760741, 4444237, 1137375621]",[]
1385927599,0,0,[],[]
1386153942,0,0,[],[]
1144101335,0,0,[],[]
1386988295,0,0,[],[]
1145277640,0,1,[],[1021115587]
1387227138,0,0,[],[]
1023667387,0,0,[],[]
1389077707,0,0,[],[]
1385604206,0,0,[],[]
1388065661,0,0,[],[]
1032039011,0,0,[],[]
1032867370,0,0,[],[]
1136581303,0,0,[],[]
1386885511,0,0,[],[]
1144355268,0,0,[],[]
1136142662,0,0,[],[]
1017738813,0,0,[],[]
1386982704,0,0,[],[]
1030898443,0,0,[],[]
1142877846,0,0,[],[]
1385662829,0,0,[],[]
1032058165,0,0,[],[]
1143930687,0,0,[],[]
1386161900,0,0,[],[]
1020534255,0,0,[],[]
1386135149,0,0,[],[]
1386563783,1,0,[1411865904],[]
1386200940,1,0,[1029493701],[]
3244121,1,0,[4462001],[]
7798494,53,1,"[4760074, 1019775563, 9509202, 1019679233, 1145290121, 1408843442, 1025417107, 1442230843, 1016212866, 1389461765, 5291589, 7875111, 1493298, 12882924, 1017230352, 1019947066, 1150971432, 1495588, 1448459815, 1151650966, 1019588918, 1018540672, 1494499, 1494496, 11384218, 1414832035, 1149955954, 3030036, 1141385588, 1021181346, 2937740, 1144288852, 1385661430, 1149805068, 1493776, 1027522233, 1015132041, 1149771360, 11151137, 2089492, 1567079, 1015653688, 1015622239, 1026351770, 1024211610, 1023692572, 1148250408, 1028935436, 1145012742, 1384382042, 1397112285, 1493994, 3075344]",[1493994]
1146211095,1,0,[1030012326],[]
1146304986,0,0,[],[]
1148555190,0,0,[],[]
1030352815,0,0,[],[]
1149113312,27,1,"[1411740960, 6704481, 1411372632, 1396168316, 1150432220, 1398593928, 1411780786, 1413381477, 1398683267, 1413943322, 1413077479, 1384876372, 1412001225, 1398747518, 1403194498, 1389712500, 1406266035, 1398359037, 1405041115, 1412041283, 1406632956, 1031386455, 1029405225, 1405927544, 1410337636, 1028176830, 1385330923]",[1398683267]
1388589929,0,0,[],[]
1385865055,0,0,[],[]
1147446071,1,0,[1016541924],[]
1029740739,0,0,[],[]
1386524446,0,0,[],[]
1032303700,3,1,"[1145521694, 1143094195, 1018520970]",[1018520970]
1386518762,0,0,[],[]
1148214590,0,0,[],[]
1387753360,0,0,[],[]
1027222182,0,1,[],[1025484015]
1388374167,0,0,[],[]
1386782829,0,0,[],[]
1022003152,2,0,"[1017628023, 1029283703]",[]
1017458326,0,0,[],[]
1386133237,0,0,[],[]
1388116006,0,0,[],[]
1148644500,0,0,[],[]
1385968571,10,0,"[1015733610, 1420902560, 1035349572, 1383995405, 1423011330, 1420743193, 11080625, 1015132041, 1433280451, 1417001291]",[]
1384899820,0,0,[],[]
1386997896,0,0,[],[]
1386105682,0,0,[],[]
1387452529,0,0,[],[]
1029789378,0,0,[],[]
6479958,1,0,[1140266702],[]
1031195828,0,0,[],[]
1385471731,0,1,[],[1150538279]
1387300799,0,0,[],[]
1138913752,0,0,[],[]
1020522130,0,0,[],[]
1144403228,0,0,[],[]
1385320269,0,0,[],[]
1142557362,2,0,"[1025901395, 1143230514]",[]
1386565792,0,0,[],[]
1139629043,7,0,"[1017628023, 1015733610, 1029353470, 5949069, 1015132041, 1017191631, 2513241]",[]
1386777224,0,0,[],[]
9399286,0,0,[],[]
1023461563,0,0,[],[]
1030351377,0,0,[],[]
1383961005,0,0,[],[]
1147191914,0,0,[],[]
1383619982,0,0,[],[]
1030498111,0,0,[],[]
1386064834,0,0,[],[]
1147359073,0,0,[],[]
1146836905,0,0,[],[]
1151083336,3,0,"[1150201762, 1145936031, 1147262962]",[]
1147270629,0,0,[],[]
1385244308,0,0,[],[]
1148877102,0,0,[],[]
1385271813,0,0,[],[]
1387263274,0,0,[],[]
1384762352,0,0,[],[]
1141410137,18,0,"[1412576080, 1028234954, 1411380953, 1413689962, 1412502520, 1411304757, 1412432091, 1385924983, 1413487565, 1411405615, 1403152050, 1413472974, 1412453797, 1412456421, 1412660773, 1413365832, 1135154993, 1413831579]",[]
1033353825,0,0,[],[]
1386772343,0,0,[],[]
1386779930,0,0,[],[]
1386591146,1,0,[1017628023],[]
1384448463,0,1,[],[1386561916]
1149031274,0,0,[],[]
1138219574,0,0,[],[]
1024014713,4,0,"[1019690030, 1021374932, 1144548437, 1398805854]",[]
1383753137,0,0,[],[]
1036027952,0,0,[],[]
1146261416,0,0,[],[]
1386135147,0,0,[],[]
1034764615,1,0,[1021487199],[]
1149029487,0,0,[],[]
1150541536,0,0,[],[]
1151549858,1,0,[1032542993],[]
1146525000,0,0,[],[]
1145076900,0,0,[],[]
10705211,2,0,"[1140224186, 2439003]",[]
1385197188,0,0,[],[]
1386447894,2,0,"[1017628023, 1029283703]",[]
1142182155,0,0,[],[]
11089766,0,0,[],[]
1149187292,0,0,[],[]
5264029,8,1,"[1474275804, 1397529577, 3193481, 1388021152, 1018651898, 1135402849, 1386112577, 1036087646]",[2295876]
1032566992,0,0,[],[]
1024795869,0,0,[],[]
1495110,0,3,[],"[1390835414, 1495039661, 1431057785]"
